Date,CB10,CB5
6/17/2004,1.891,1.121
6/18/2004,1.857,1.088
6/21/2004,1.843,1.0625
6/22/2004,1.85,1.066
6/23/2004,1.871,1.073
6/24/2004,1.883,1.076
6/25/2004,1.807,1.0045
6/28/2004,1.814,1.023
6/29/2004,1.797,1.0015
6/30/2004,1.76,0.987
7/1/2004,1.823,1.0335
7/2/2004,1.744,0.9655
7/5/2004,1.738,0.9725
7/6/2004,1.727,0.957
7/7/2004,1.737,0.966
7/8/2004,1.715,0.9575
7/9/2004,1.768,0.9915
7/12/2004,1.74,0.9705
7/13/2004,1.715,0.959
7/14/2004,1.732,0.982
7/15/2004,1.761,1.007
7/16/2004,1.723,0.9715
7/19/2004,1.723,0.971
7/20/2004,1.698,0.9485
7/21/2004,1.731,0.9815
7/22/2004,1.729,0.98
7/23/2004,1.763,1.0125
7/26/2004,1.762,1.0115
7/27/2004,1.799,1.0395
7/28/2004,1.813,1.0455
7/29/2004,1.76,0.9995
7/30/2004,1.789,1.024
7/31/2004,1.799,1.052
8/2/2004,1.83,1.062
8/3/2004,1.808,1.0555
8/4/2004,1.74,1.0025
8/5/2004,1.681,0.9675
8/6/2004,1.64,0.935
8/9/2004,1.583,0.9025
8/10/2004,1.583,0.906
8/11/2004,1.583,0.906
8/12/2004,1.596,0.9085
8/13/2004,1.524,0.8635
8/16/2004,1.505,0.8435
8/17/2004,1.552,0.873
8/18/2004,1.522,0.852
8/19/2004,1.548,0.872
8/20/2004,1.528,0.858
8/23/2004,1.556,0.882
8/24/2004,1.548,0.878
8/25/2004,1.576,0.9035
8/26/2004,1.562,0.887
8/27/2004,1.524,0.854
8/30/2004,1.524,0.8505
8/31/2004,1.48,0.8325
9/1/2004,1.455,0.8155
9/2/2004,1.438,0.813
9/3/2004,1.455,0.8245
9/6/2004,1.504,0.8655
9/7/2004,1.538,0.8865
9/8/2004,1.526,0.876
9/9/2004,1.453,0.8215
9/10/2004,1.421,0.803
9/13/2004,1.411,0.8055
9/14/2004,1.42,0.8115
9/15/2004,1.399,0.793
9/16/2004,1.421,0.806
9/17/2004,1.396,0.7835
9/20/2004,1.396,0.782
9/21/2004,1.368,0.7635
9/22/2004,1.358,0.7545
9/23/2004,1.358,0.7535
9/24/2004,1.31,0.7335
9/27/2004,1.306,0.733
9/28/2004,1.301,0.7245
9/29/2004,1.311,0.73
9/30/2004,1.354,0.7665
10/1/2004,1.392,0.785
10/4/2004,1.45,0.8245
10/5/2004,1.491,0.8525
10/6/2004,1.48,0.831
10/7/2004,1.476,0.827
10/8/2004,1.467,0.82
10/11/2004,1.467,0.8195
10/12/2004,1.371,0.7575
10/13/2004,1.382,0.7715
10/14/2004,1.343,0.75
10/15/2004,1.335,0.7475
10/18/2004,1.361,0.7625
10/19/2004,1.373,0.772
10/20/2004,1.338,0.7475
10/21/2004,1.316,0.7315
10/22/2004,1.371,0.765
10/25/2004,1.305,0.719
10/26/2004,1.304,0.724
10/27/2004,1.313,0.7275
10/28/2004,1.364,0.759
10/29/2004,1.363,0.7565
10/31/2004,1.379,0.7695
11/1/2004,1.39,0.773
11/2/2004,1.434,0.8095
11/3/2004,1.434,0.8095
11/4/2004,1.4,0.784
11/5/2004,1.409,0.793
11/8/2004,1.429,0.8105
11/9/2004,1.396,0.7825
11/10/2004,1.374,0.766
11/11/2004,1.346,0.746
11/12/2004,1.368,0.7645
11/15/2004,1.381,0.77
11/16/2004,1.358,0.7575
11/17/2004,1.357,0.755
11/18/2004,1.322,0.7295
11/19/2004,1.318,0.725
11/22/2004,1.291,0.7025
11/23/2004,1.291,0.7025
11/24/2004,1.292,0.7045
11/25/2004,1.3,0.714
11/26/2004,1.315,0.7265
11/29/2004,1.338,0.7425
11/30/2004,1.349,0.746
12/1/2004,1.343,0.741
12/2/2004,1.308,0.717
12/3/2004,1.309,0.7195
12/6/2004,1.309,0.7205
12/7/2004,1.301,0.719
12/8/2004,1.297,0.714
12/9/2004,1.266,0.6825
12/10/2004,1.247,0.6725
12/13/2004,1.225,0.661
12/14/2004,1.225,0.669
12/15/2004,1.236,0.682
12/16/2004,1.24,0.6845
12/17/2004,1.269,0.7015
12/20/2004,1.25,0.6845
12/21/2004,1.222,0.661
12/22/2004,1.213,0.66
12/23/2004,1.213,0.66
12/27/2004,1.264,0.6935
12/28/2004,1.294,0.7155
12/29/2004,1.287,0.708
12/30/2004,1.296,0.7155
12/31/2004,1.33,0.7375
1/3/2005,1.33,0.7375
1/4/2005,1.293,0.7085
1/5/2005,1.294,0.709
1/6/2005,1.297,0.7115
1/7/2005,1.293,0.707
1/10/2005,1.293,0.707
1/11/2005,1.277,0.691
1/12/2005,1.252,0.675
1/13/2005,1.259,0.6815
1/14/2005,1.269,0.6905
1/17/2005,1.279,0.698
1/18/2005,1.251,0.6805
1/19/2005,1.243,0.676
1/20/2005,1.241,0.6705
1/21/2005,1.23,0.664
1/24/2005,1.231,0.6625
1/25/2005,1.216,0.6535
1/26/2005,1.219,0.6575
1/27/2005,1.211,0.6515
1/28/2005,1.189,0.6385
1/31/2005,1.215,0.656
2/1/2005,1.192,0.642
2/2/2005,1.171,0.634
2/3/2005,1.203,0.653
2/4/2005,1.212,0.666
2/7/2005,1.212,0.6645
2/8/2005,1.222,0.672
2/9/2005,1.273,0.712
2/10/2005,1.307,0.7345
2/11/2005,1.307,0.7345
2/14/2005,1.341,0.7525
2/15/2005,1.347,0.7505
2/16/2005,1.314,0.7275
2/17/2005,1.301,0.7175
2/18/2005,1.31,0.7195
2/21/2005,1.339,0.736
2/22/2005,1.328,0.728
2/23/2005,1.298,0.703
2/24/2005,1.296,0.7005
2/25/2005,1.321,0.7205
2/28/2005,1.384,0.777
3/1/2005,1.404,0.7925
3/2/2005,1.409,0.798
3/3/2005,1.426,0.8115
3/4/2005,1.412,0.7975
3/7/2005,1.394,0.7835
3/8/2005,1.39,0.7835
3/9/2005,1.388,0.7835
3/10/2005,1.367,0.765
3/11/2005,1.378,0.775
3/14/2005,1.395,0.7825
3/15/2005,1.361,0.7575
3/16/2005,1.362,0.759
3/17/2005,1.31,0.7225
3/18/2005,1.316,0.729
3/21/2005,1.316,0.7285
3/22/2005,1.318,0.7285
3/23/2005,1.302,0.718
3/24/2005,1.276,0.7
3/28/2005,1.261,0.686
3/29/2005,1.238,0.668
3/30/2005,1.24,0.6725
3/31/2005,1.223,0.66
4/1/2005,1.225,0.658
4/4/2005,1.22,0.651
4/5/2005,1.253,0.6695
4/6/2005,1.264,0.682
4/7/2005,1.243,0.667
4/8/2005,1.242,0.67
4/11/2005,1.238,0.6675
4/12/2005,1.222,0.6545
4/13/2005,1.226,0.658
4/14/2005,1.223,0.649
4/15/2005,1.19,0.6295
4/18/2005,1.156,0.6045
4/19/2005,1.161,0.611
4/20/2005,1.135,0.591
4/21/2005,1.156,0.608
4/22/2005,1.174,0.6185
4/25/2005,1.151,0.6025
4/26/2005,1.142,0.595
4/27/2005,1.147,0.6
4/28/2005,1.13,0.5875
4/29/2005,1.13,0.5875
4/30/2005,1.149,0.596
5/2/2005,1.139,0.587
5/3/2005,1.139,0.587
5/4/2005,1.139,0.587
5/5/2005,1.139,0.587
5/6/2005,1.136,0.5815
5/9/2005,1.196,0.626
5/10/2005,1.186,0.6215
5/11/2005,1.166,0.611
5/12/2005,1.168,0.6095
5/13/2005,1.167,0.6095
5/16/2005,1.195,0.6345
5/17/2005,1.196,0.64
5/18/2005,1.174,0.6295
5/19/2005,1.172,0.6275
5/20/2005,1.169,0.6165
5/23/2005,1.191,0.6295
5/24/2005,1.155,0.5985
5/25/2005,1.125,0.578
5/26/2005,1.137,0.5825
5/27/2005,1.145,0.5905
5/30/2005,1.137,0.588
5/31/2005,1.158,0.6005
6/1/2005,1.132,0.581
6/2/2005,1.136,0.5875
6/3/2005,1.122,0.589
6/6/2005,1.127,0.592
6/7/2005,1.111,0.5765
6/8/2005,1.112,0.5835
6/9/2005,1.096,0.572
6/10/2005,1.099,0.574
6/13/2005,1.118,0.585
6/14/2005,1.118,0.5845
6/15/2005,1.123,0.5845
6/16/2005,1.177,0.619
6/17/2005,1.189,0.6315
6/20/2005,1.174,0.6165
6/21/2005,1.182,0.6205
6/22/2005,1.162,0.607
6/23/2005,1.113,0.5705
6/24/2005,1.094,0.5575
6/27/2005,1.071,0.5425
6/28/2005,1.087,0.554
6/29/2005,1.059,0.5345
6/30/2005,1.081,0.548
7/1/2005,1.085,0.5525
7/4/2005,1.128,0.5835
7/5/2005,1.135,0.589
7/6/2005,1.149,0.604
7/7/2005,1.134,0.591
7/8/2005,1.11,0.572
7/11/2005,1.135,0.594
7/12/2005,1.14,0.5955
7/13/2005,1.168,0.614
7/14/2005,1.16,0.608
7/15/2005,1.183,0.6245
7/18/2005,1.183,0.6245
7/19/2005,1.183,0.623
7/20/2005,1.179,0.625
7/21/2005,1.166,0.6155
7/22/2005,1.136,0.594
7/25/2005,1.155,0.607
7/26/2005,1.165,0.616
7/27/2005,1.204,0.6475
7/28/2005,1.202,0.646
7/29/2005,1.208,0.6545
7/31/2005,1.217,0.668
8/1/2005,1.259,0.702
8/2/2005,1.281,0.7235
8/3/2005,1.281,0.715
8/4/2005,1.304,0.73
8/5/2005,1.303,0.7215
8/8/2005,1.328,0.7375
8/9/2005,1.332,0.741
8/10/2005,1.364,0.7785
8/11/2005,1.419,0.836
8/12/2005,1.37,0.786
8/15/2005,1.383,0.79
8/16/2005,1.402,0.808
8/17/2005,1.356,0.7675
8/18/2005,1.35,0.763
8/19/2005,1.34,0.753
8/22/2005,1.398,0.7995
8/23/2005,1.379,0.7935
8/24/2005,1.343,0.7625
8/25/2005,1.352,0.7765
8/26/2005,1.331,0.766
8/29/2005,1.278,0.724
8/30/2005,1.292,0.7325
8/31/2005,1.278,0.708
9/1/2005,1.262,0.694
9/2/2005,1.226,0.659
9/5/2005,1.243,0.6845
9/6/2005,1.228,0.6785
9/7/2005,1.234,0.6865
9/8/2005,1.241,0.691
9/9/2005,1.257,0.711
9/12/2005,1.283,0.7375
9/13/2005,1.287,0.738
9/14/2005,1.289,0.752
9/15/2005,1.277,0.7515
9/16/2005,1.285,0.749
9/19/2005,1.285,0.749
9/20/2005,1.288,0.7535
9/21/2005,1.317,0.786
9/22/2005,1.296,0.764
9/23/2005,1.296,0.7645
9/26/2005,1.332,0.802
9/27/2005,1.338,0.811
9/28/2005,1.394,0.878
9/29/2005,1.428,0.8895
9/30/2005,1.453,0.9105
10/3/2005,1.474,0.9135
10/4/2005,1.545,0.9725
10/5/2005,1.494,0.927
10/6/2005,1.47,0.903
10/7/2005,1.498,0.92
10/10/2005,1.498,0.92
10/11/2005,1.527,0.951
10/12/2005,1.525,0.9555
10/13/2005,1.552,0.9725
10/14/2005,1.558,0.987
10/17/2005,1.567,1.012
10/18/2005,1.558,0.9995
10/19/2005,1.499,0.9445
10/20/2005,1.514,0.962
10/21/2005,1.51,0.9675
10/24/2005,1.499,0.9535
10/25/2005,1.51,0.9565
10/26/2005,1.544,0.9765
10/27/2005,1.52,0.964
10/28/2005,1.513,0.9565
10/31/2005,1.55,1.0045
11/1/2005,1.588,1.042
11/2/2005,1.58,1.042
11/3/2005,1.58,1.042
11/4/2005,1.639,1.1165
11/7/2005,1.646,1.113
11/8/2005,1.615,1.0825
11/9/2005,1.584,1.054
11/10/2005,1.6,1.0665
11/11/2005,1.591,1.048
11/14/2005,1.531,0.9915
11/15/2005,1.481,0.953
11/16/2005,1.509,0.9745
11/17/2005,1.472,0.946
11/18/2005,1.459,0.927
11/21/2005,1.48,0.941
11/22/2005,1.477,0.9355
11/23/2005,1.476,0.935
11/24/2005,1.435,0.899
11/25/2005,1.441,0.9095
11/28/2005,1.452,0.917
11/29/2005,1.452,0.92
11/30/2005,1.427,0.9045
12/1/2005,1.445,0.9165
12/2/2005,1.488,0.9575
12/5/2005,1.554,1.0135
12/6/2005,1.542,0.998
12/7/2005,1.524,0.987
12/8/2005,1.508,0.9645
12/9/2005,1.538,0.989
12/12/2005,1.582,1.03
12/13/2005,1.562,1.018
12/14/2005,1.524,0.978
12/15/2005,1.493,0.952
12/16/2005,1.52,0.9775
12/19/2005,1.532,0.9905
12/20/2005,1.527,0.9885
12/21/2005,1.551,1.013
12/22/2005,1.555,1.0195
12/23/2005,1.555,1.019
12/27/2005,1.499,0.9795
12/28/2005,1.523,1.001
12/29/2005,1.511,0.997
12/30/2005,1.478,0.972
12/31/2005,1.494,0.979
1/3/2006,1.494,0.978
1/4/2006,1.462,0.952
1/5/2006,1.434,0.928
1/6/2006,1.445,0.934
1/9/2006,1.445,0.933
1/10/2006,1.426,0.921
1/11/2006,1.46,0.951
1/12/2006,1.444,0.94
1/13/2006,1.449,0.943
1/16/2006,1.458,0.9455
1/17/2006,1.427,0.915
1/18/2006,1.43,0.914
1/19/2006,1.473,0.946
1/20/2006,1.471,0.9445
1/23/2006,1.437,0.9165
1/24/2006,1.439,0.9185
1/25/2006,1.458,0.934
1/26/2006,1.511,0.9785
1/27/2006,1.544,1.006
1/30/2006,1.56,1.0185
1/31/2006,1.574,1.0315
2/1/2006,1.56,1.021
2/2/2006,1.58,1.0415
2/3/2006,1.614,1.0685
2/6/2006,1.591,1.0485
2/7/2006,1.607,1.0645
2/8/2006,1.61,1.0815
2/9/2006,1.601,1.0735
2/10/2006,1.659,1.143
2/13/2006,1.62,1.134
2/14/2006,1.658,1.158
2/15/2006,1.645,1.169
2/16/2006,1.62,1.143
2/17/2006,1.592,1.148
2/20/2006,1.579,1.135
2/21/2006,1.568,1.109
2/22/2006,1.576,1.112
2/23/2006,1.615,1.1415
2/24/2006,1.67,1.2325
2/27/2006,1.664,1.222
2/28/2006,1.662,1.231
3/1/2006,1.677,1.246
3/2/2006,1.698,1.2435
3/3/2006,1.674,1.2315
3/6/2006,1.694,1.2495
3/7/2006,1.708,1.2465
3/8/2006,1.664,1.2005
3/9/2006,1.663,1.1955
3/10/2006,1.712,1.228
3/13/2006,1.762,1.298
3/14/2006,1.751,1.302
3/15/2006,1.798,1.341
3/16/2006,1.789,1.3175
3/17/2006,1.782,1.3075
3/20/2006,1.802,1.329
3/21/2006,1.802,1.329
3/22/2006,1.807,1.3495
3/23/2006,1.792,1.3405
3/24/2006,1.81,1.3515
3/27/2006,1.773,1.3185
3/28/2006,1.786,1.3305
3/29/2006,1.873,1.42
3/30/2006,1.869,1.432
3/31/2006,1.863,1.455
4/3/2006,1.933,1.5105
4/4/2006,1.919,1.4735
4/5/2006,1.915,1.45
4/6/2006,1.957,1.499
4/7/2006,1.971,1.5285
4/10/2006,1.968,1.5185
4/11/2006,1.972,1.5115
4/12/2006,1.974,1.508
4/13/2006,2.011,1.5255
4/17/2006,2.043,1.529
4/18/2006,2.054,1.5405
4/19/2006,1.985,1.4935
4/20/2006,2.005,1.504
4/21/2006,2,1.499
4/24/2006,1.978,1.48
4/25/2006,1.992,1.483
4/26/2006,2.026,1.5265
4/27/2006,2.061,1.564
4/28/2006,2.009,1.513
4/30/2006,2.014,1.5315
5/1/2006,1.96,1.475
5/2/2006,2.002,1.5115
5/3/2006,2.002,1.5115
5/4/2006,2.002,1.5115
5/5/2006,2.002,1.512
5/8/2006,2.047,1.5495
5/9/2006,2.052,1.583
5/10/2006,2.106,1.6615
5/11/2006,2.086,1.6555
5/12/2006,2.102,1.659
5/15/2006,2.105,1.6545
5/16/2006,2.07,1.62
5/17/2006,2.023,1.5765
5/18/2006,2.052,1.6
5/19/2006,2.015,1.567
5/22/2006,1.934,1.5055
5/23/2006,1.892,1.4575
5/24/2006,1.919,1.486
5/25/2006,1.948,1.528
5/26/2006,1.943,1.5325
5/29/2006,1.948,1.5295
5/30/2006,1.932,1.514
5/31/2006,1.912,1.5075
6/1/2006,2.02,1.598
6/2/2006,1.98,1.5755
6/5/2006,1.931,1.526
6/6/2006,1.997,1.5885
6/7/2006,1.941,1.5335
6/8/2006,1.911,1.4745
6/9/2006,1.885,1.4425
6/12/2006,1.877,1.445
6/13/2006,1.825,1.4035
6/14/2006,1.819,1.3835
6/15/2006,1.816,1.383
6/16/2006,1.862,1.433
6/19/2006,1.869,1.444
6/20/2006,1.908,1.4925
6/21/2006,1.904,1.502
6/22/2006,1.953,1.54
6/23/2006,1.971,1.5445
6/26/2006,1.995,1.5675
6/27/2006,2.002,1.574
6/28/2006,2.011,1.58
6/29/2006,2.03,1.6025
6/30/2006,2.036,1.6265
7/3/2006,2.095,1.6875
7/4/2006,2.092,1.6855
7/5/2006,2.114,1.714
7/6/2006,2.121,1.726
7/7/2006,2.097,1.7025
7/10/2006,2.12,1.7255
7/11/2006,2.108,1.705
7/12/2006,2.069,1.657
7/13/2006,2.048,1.6435
7/14/2006,1.977,1.5715
7/17/2006,1.977,1.5715
7/18/2006,1.958,1.54
7/19/2006,1.985,1.5725
7/20/2006,1.961,1.554
7/21/2006,1.959,1.5485
7/24/2006,1.988,1.58
7/25/2006,2.007,1.601
7/26/2006,1.994,1.5885
7/27/2006,2.006,1.5905
7/28/2006,2.056,1.633
7/31/2006,2.053,1.643
8/1/2006,2.056,1.6505
8/2/2006,2.021,1.621
8/3/2006,2.004,1.605
8/4/2006,2.012,1.6135
8/7/2006,1.967,1.57
8/8/2006,1.976,1.5855
8/9/2006,1.987,1.5965
8/10/2006,2.04,1.645
8/11/2006,1.985,1.5925
8/14/2006,2.022,1.627
8/15/2006,2.007,1.618
8/16/2006,1.977,1.589
8/17/2006,1.964,1.5735
8/18/2006,1.991,1.598
8/21/2006,1.949,1.556
8/22/2006,1.931,1.5345
8/23/2006,1.935,1.5415
8/24/2006,1.927,1.5385
8/25/2006,1.83,1.421
8/28/2006,1.794,1.379
8/29/2006,1.815,1.408
8/30/2006,1.774,1.3705
8/31/2006,1.737,1.3345
9/1/2006,1.749,1.3465
9/4/2006,1.775,1.3795
9/5/2006,1.787,1.401
9/6/2006,1.777,1.3945
9/7/2006,1.779,1.3855
9/8/2006,1.81,1.4225
9/11/2006,1.747,1.353
9/12/2006,1.767,1.3695
9/13/2006,1.744,1.347
9/14/2006,1.751,1.353
9/15/2006,1.741,1.344
9/18/2006,1.74,1.344
9/19/2006,1.778,1.3805
9/20/2006,1.746,1.3405
9/21/2006,1.764,1.356
9/22/2006,1.705,1.302
9/25/2006,1.704,1.2985
9/26/2006,1.679,1.266
9/27/2006,1.712,1.307
9/28/2006,1.713,1.3145
9/29/2006,1.732,1.333
9/30/2006,1.742,1.347
10/2/2006,1.802,1.4055
10/3/2006,1.764,1.3665
10/4/2006,1.777,1.3625
10/5/2006,1.791,1.382
10/6/2006,1.767,1.368
10/9/2006,1.767,1.368
10/10/2006,1.783,1.3845
10/11/2006,1.809,1.411
10/12/2006,1.813,1.41
10/13/2006,1.84,1.44
10/16/2006,1.876,1.4895
10/17/2006,1.872,1.481
10/18/2006,1.879,1.499
10/19/2006,1.884,1.518
10/20/2006,1.88,1.5055
10/23/2006,1.912,1.534
10/24/2006,1.889,1.506
10/25/2006,1.868,1.482
10/26/2006,1.819,1.437
10/27/2006,1.811,1.4335
10/30/2006,1.798,1.416
10/31/2006,1.785,1.405
11/1/2006,1.786,1.4085
11/2/2006,1.781,1.406
11/3/2006,1.781,1.406
11/6/2006,1.836,1.461
11/7/2006,1.834,1.463
11/8/2006,1.802,1.4375
11/9/2006,1.78,1.4165
11/10/2006,1.758,1.404
11/13/2006,1.73,1.3735
11/14/2006,1.798,1.4495
11/15/2006,1.775,1.442
11/16/2006,1.779,1.45
11/17/2006,1.788,1.453
11/20/2006,1.75,1.4055
11/21/2006,1.747,1.408
11/22/2006,1.743,1.414
11/23/2006,1.742,1.414
11/24/2006,1.736,1.4145
11/27/2006,1.739,1.4205
11/28/2006,1.725,1.4005
11/29/2006,1.755,1.4375
11/30/2006,1.732,1.4145
12/1/2006,1.689,1.384
12/4/2006,1.701,1.397
12/5/2006,1.696,1.396
12/6/2006,1.704,1.4235
12/7/2006,1.739,1.4615
12/8/2006,1.761,1.4715
12/11/2006,1.718,1.4285
12/12/2006,1.701,1.402
12/13/2006,1.672,1.3775
12/14/2006,1.681,1.384
12/15/2006,1.725,1.43
12/18/2006,1.748,1.4525
12/19/2006,1.707,1.4125
12/20/2006,1.677,1.379
12/21/2006,1.676,1.376
12/22/2006,1.66,1.359
12/26/2006,1.64,1.3425
12/27/2006,1.713,1.417
12/28/2006,1.736,1.425
12/29/2006,1.749,1.43
12/31/2006,1.757,1.45
1/2/2007,1.757,1.45
1/3/2007,1.757,1.45
1/4/2007,1.798,1.4905
1/5/2007,1.792,1.484
1/8/2007,1.792,1.4845
1/9/2007,1.812,1.5005
1/10/2007,1.827,1.5065
1/11/2007,1.811,1.487
1/12/2007,1.819,1.497
1/15/2007,1.82,1.4985
1/16/2007,1.814,1.4905
1/17/2007,1.748,1.4185
1/18/2007,1.776,1.444
1/19/2007,1.72,1.391
1/22/2007,1.704,1.368
1/23/2007,1.703,1.368
1/24/2007,1.699,1.364
1/25/2007,1.704,1.3705
1/26/2007,1.716,1.3655
1/29/2007,1.747,1.3875
1/30/2007,1.74,1.3815
1/31/2007,1.73,1.3765
2/1/2007,1.746,1.3935
2/2/2007,1.769,1.423
2/5/2007,1.762,1.4165
2/6/2007,1.78,1.43
2/7/2007,1.782,1.437
2/8/2007,1.771,1.42
2/9/2007,1.732,1.3825
2/12/2007,1.732,1.383
2/13/2007,1.781,1.43
2/14/2007,1.776,1.426
2/15/2007,1.799,1.4515
2/16/2007,1.757,1.4155
2/19/2007,1.764,1.4215
2/20/2007,1.754,1.411
2/21/2007,1.744,1.411
2/22/2007,1.712,1.398
2/23/2007,1.724,1.4175
2/26/2007,1.708,1.4055
2/27/2007,1.685,1.378
2/28/2007,1.686,1.3815
3/1/2007,1.706,1.4035
3/2/2007,1.705,1.3945
3/5/2007,1.66,1.3525
3/6/2007,1.668,1.3635
3/7/2007,1.661,1.3555
3/8/2007,1.658,1.35
3/9/2007,1.646,1.3405
3/12/2007,1.654,1.3465
3/13/2007,1.646,1.336
3/14/2007,1.604,1.2995
3/15/2007,1.619,1.3115
3/16/2007,1.612,1.305
3/19/2007,1.616,1.316
3/20/2007,1.605,1.3115
3/21/2007,1.604,1.3115
3/22/2007,1.593,1.3055
3/23/2007,1.644,1.3445
3/26/2007,1.686,1.376
3/27/2007,1.675,1.357
3/28/2007,1.701,1.3785
3/29/2007,1.683,1.362
3/30/2007,1.679,1.357
3/31/2007,1.691,1.3675
4/2/2007,1.686,1.358
4/3/2007,1.688,1.3615
4/4/2007,1.729,1.4005
4/5/2007,1.716,1.3875
4/9/2007,1.721,1.394
4/10/2007,1.722,1.394
4/11/2007,1.686,1.36
4/12/2007,1.699,1.3705
4/13/2007,1.699,1.369
4/16/2007,1.737,1.403
4/17/2007,1.734,1.4065
4/18/2007,1.746,1.4275
4/19/2007,1.721,1.403
4/20/2007,1.729,1.42
4/23/2007,1.727,1.421
4/24/2007,1.712,1.401
4/25/2007,1.689,1.3865
4/26/2007,1.691,1.396
4/27/2007,1.665,1.375
4/30/2007,1.676,1.382
5/1/2007,1.656,1.359
5/2/2007,1.669,1.3685
5/3/2007,1.669,1.3685
5/4/2007,1.669,1.3685
5/7/2007,1.688,1.383
5/8/2007,1.696,1.392
5/9/2007,1.712,1.411
5/10/2007,1.723,1.423
5/11/2007,1.7,1.4035
5/14/2007,1.709,1.414
5/15/2007,1.728,1.427
5/16/2007,1.716,1.4085
5/17/2007,1.676,1.378
5/18/2007,1.683,1.3885
5/21/2007,1.7,1.4015
5/22/2007,1.691,1.3935
5/23/2007,1.73,1.4295
5/24/2007,1.755,1.4485
5/25/2007,1.778,1.4755
5/29/2007,1.803,1.504
5/30/2007,1.801,1.508
5/31/2007,1.809,1.522
6/1/2007,1.841,1.55
6/4/2007,1.862,1.572
6/5/2007,1.898,1.6055
6/6/2007,1.9,1.613
6/7/2007,1.922,1.6365
6/8/2007,1.961,1.674
6/11/2007,1.981,1.6885
6/12/2007,1.992,1.699
6/13/2007,2.034,1.729
6/14/2007,2.035,1.712
6/15/2007,2.017,1.6815
6/18/2007,1.975,1.6465
6/19/2007,1.998,1.672
6/20/2007,1.974,1.651
6/21/2007,1.988,1.663
6/22/2007,1.975,1.6525
6/25/2007,1.963,1.6445
6/26/2007,1.959,1.639
6/27/2007,1.942,1.623
6/28/2007,1.981,1.6525
6/29/2007,1.939,1.616
6/30/2007,1.959,1.6425
7/2/2007,1.966,1.6545
7/3/2007,1.961,1.6545
7/4/2007,1.973,1.6605
7/5/2007,2.002,1.688
7/6/2007,2.021,1.707
7/9/2007,2.037,1.7215
7/10/2007,2.047,1.724
7/11/2007,1.968,1.65
7/12/2007,1.991,1.664
7/13/2007,2.022,1.698
7/16/2007,2.021,1.6985
7/17/2007,2.011,1.6855
7/18/2007,1.988,1.6635
7/19/2007,1.989,1.67
7/20/2007,1.963,1.651
7/23/2007,1.928,1.621
7/24/2007,1.936,1.6255
7/25/2007,1.927,1.6135
7/26/2007,1.927,1.614
7/27/2007,1.857,1.5535
7/30/2007,1.89,1.5895
7/31/2007,1.903,1.5915
8/1/2007,1.865,1.5585
8/2/2007,1.905,1.5855
8/3/2007,1.88,1.568
8/6/2007,1.844,1.5305
8/7/2007,1.836,1.5325
8/8/2007,1.871,1.5785
8/9/2007,1.888,1.5995
8/10/2007,1.811,1.505
8/13/2007,1.801,1.488
8/14/2007,1.801,1.5005
8/15/2007,1.731,1.432
8/16/2007,1.737,1.4245
8/17/2007,1.642,1.3325
8/20/2007,1.668,1.37
8/21/2007,1.647,1.3595
8/22/2007,1.655,1.376
8/23/2007,1.688,1.4265
8/24/2007,1.675,1.4065
8/27/2007,1.692,1.4145
8/28/2007,1.695,1.4085
8/29/2007,1.668,1.3875
8/30/2007,1.661,1.374
8/31/2007,1.707,1.4225
9/3/2007,1.729,1.4325
9/4/2007,1.715,1.4225
9/5/2007,1.689,1.3955
9/6/2007,1.681,1.39
9/7/2007,1.662,1.3765
9/10/2007,1.594,1.3125
9/11/2007,1.604,1.32
9/12/2007,1.582,1.3035
9/13/2007,1.596,1.3185
9/14/2007,1.615,1.3385
9/17/2007,1.614,1.3375
9/18/2007,1.598,1.32
9/19/2007,1.649,1.3575
9/20/2007,1.692,1.393
9/21/2007,1.753,1.449
9/24/2007,1.753,1.449
9/25/2007,1.764,1.466
9/26/2007,1.744,1.455
9/27/2007,1.789,1.4905
9/28/2007,1.741,1.444
9/30/2007,1.756,1.4615
10/1/2007,1.739,1.444
10/2/2007,1.761,1.4635
10/3/2007,1.761,1.4655
10/4/2007,1.791,1.4985
10/5/2007,1.779,1.4855
10/8/2007,1.778,1.4855
10/9/2007,1.794,1.506
10/10/2007,1.813,1.5285
10/11/2007,1.818,1.5295
10/12/2007,1.78,1.487
10/15/2007,1.809,1.5095
10/16/2007,1.779,1.4875
10/17/2007,1.726,1.4335
10/18/2007,1.717,1.4235
10/19/2007,1.682,1.3855
10/22/2007,1.657,1.3635
10/23/2007,1.662,1.368
10/24/2007,1.64,1.3465
10/25/2007,1.643,1.335
10/26/2007,1.679,1.3645
10/29/2007,1.672,1.349
10/30/2007,1.672,1.34
10/31/2007,1.676,1.3575
11/1/2007,1.744,1.43
11/2/2007,1.662,1.3555
11/5/2007,1.664,1.3665
11/6/2007,1.653,1.3545
11/7/2007,1.645,1.346
11/8/2007,1.617,1.326
11/9/2007,1.605,1.319
11/12/2007,1.596,1.319
11/13/2007,1.57,1.3015
11/14/2007,1.61,1.3385
11/15/2007,1.584,1.3105
11/16/2007,1.562,1.299
11/19/2007,1.561,1.306
11/20/2007,1.565,1.313
11/21/2007,1.539,1.2935
11/22/2007,1.546,1.307
11/23/2007,1.546,1.3065
11/26/2007,1.608,1.3575
11/27/2007,1.616,1.356
11/28/2007,1.604,1.342
